3.343540e-18	-2.472675e-18
3.953262e-18	-2.498346e-18
4.427153e-18	-2.609458e-18
5.209291e-18	-2.565553e-18
6.026834e-18	-2.519070e-18
6.839200e-18	-2.474721e-18
8.060955e-18	-2.224626e-18
9.317801e-18	-2.024017e-18
1.105231e-17	-1.625504e-18
1.287434e-17	-1.117090e-18
1.480444e-17	-4.808909e-19
1.751065e-17	4.294931e-19
2.058082e-17	1.407619e-18
2.425071e-17	2.733204e-18
2.788124e-17	4.315942e-18
3.232195e-17	6.148222e-18
3.774277e-17	8.535709e-18
4.396737e-17	1.131554e-17
5.091832e-17	1.456108e-17
5.829671e-17	1.818320e-17
6.749179e-17	2.248130e-17
7.751951e-17	2.761854e-17
8.965117e-17	3.329033e-17
1.030297e-16	3.982030e-17
1.182955e-16	4.732609e-17
1.343893e-16	5.582014e-17
1.536846e-16	6.558979e-17
1.764211e-16	7.618083e-17
2.003358e-16	8.805318e-17
2.271653e-16	1.012723e-16
2.565204e-16	1.158490e-16
2.885042e-16	1.320375e-16
3.231242e-16	1.490550e-16
3.604846e-16	1.677614e-16
4.002213e-16	1.875887e-16
4.415985e-16	2.083516e-16
4.845413e-16	2.299149e-16
5.282107e-16	2.524113e-16
5.714353e-16	2.738222e-16
6.135169e-16	2.954434e-16
6.534956e-16	3.159963e-16
6.906315e-16	3.363033e-16
7.240991e-16	3.539368e-16
1.356801e-18	-1.503127e-18
1.478824e-18	-1.627512e-18
1.683256e-18	-1.745451e-18
1.745387e-18	-1.912873e-18
2.022919e-18	-1.999620e-18
2.180614e-18	-2.199166e-18
2.467822e-18	-2.316145e-18
2.861308e-18	-2.423623e-18
3.130620e-18	-2.564594e-18
3.686122e-18	-2.619754e-18
4.171673e-18	-2.730051e-18
4.800919e-18	-2.757179e-18
5.627303e-18	-2.723747e-18
6.450754e-18	-2.716585e-18
7.555003e-18	-2.538856e-18
8.716582e-18	-2.391858e-18
1.009788e-17	-2.076947e-18
1.193101e-17	-1.632648e-18
1.386884e-17	-1.112989e-18
1.630071e-17	-3.188123e-19
1.891889e-17	5.515784e-19
2.204849e-17	1.716096e-18
2.598168e-17	3.170056e-18
3.017720e-17	4.862650e-18
3.515811e-17	7.072387e-18
4.094864e-17	9.583119e-18
4.739833e-17	1.250785e-17
5.492520e-17	1.603750e-17
6.341691e-17	1.996568e-17
7.335810e-17	2.472674e-17
8.421132e-17	3.021187e-17
9.702754e-17	3.637407e-17
1.116123e-16	4.345565e-17
1.281460e-16	5.141730e-17
1.449172e-16	6.073527e-17
1.672382e-16	7.105606e-17
1.901798e-16	8.226174e-17
2.156360e-16	9.502640e-17
2.438738e-16	1.090359e-16
2.748320e-16	1.245764e-16
3.086917e-16	1.411382e-16
3.450265e-16	1.592124e-16
3.838337e-16	1.786594e-16
4.245913e-16	1.990994e-16
4.669853e-16	2.204066e-16
5.104581e-16	2.423712e-16
5.539759e-16	2.647837e-16
5.966351e-16	2.861661e-16
6.375790e-16	3.071561e-16
6.759782e-16	3.280740e-16
7.109691e-16	3.464497e-16
1.334976e-18	-1.497833e-18
1.397248e-18	-1.641548e-18
1.630661e-18	-1.718208e-18
1.658282e-18	-1.933548e-18
1.903837e-18	-2.031693e-18
2.090856e-18	-2.220741e-18
2.307372e-18	-2.369901e-18
2.701579e-18	-2.456998e-18
2.948850e-18	-2.657542e-18
3.445534e-18	-2.722343e-18
3.940661e-18	-2.852432e-18
4.463571e-18	-2.912867e-18
5.298997e-18	-2.888212e-18
6.001395e-18	-2.954180e-18
7.011267e-18	-2.831419e-18
8.198566e-18	-2.709774e-18
9.423349e-18	-2.509806e-18
1.118212e-17	-2.082741e-18
1.297152e-17	-1.669041e-18
1.531448e-17	-9.849631e-19
1.771999e-17	-2.135869e-19
2.042619e-17	8.088356e-19
2.415839e-17	2.141779e-18
2.832530e-17	3.647987e-18
3.304580e-17	5.594851e-18
3.833402e-17	7.873645e-18
4.440392e-17	1.056130e-17
5.145991e-17	1.388036e-17
5.943696e-17	1.762818e-17
6.899367e-17	2.205697e-17
7.985418e-17	2.708043e-17
9.133859e-17	3.291110e-17
1.055093e-16	3.982999e-17
1.211861e-16	4.738385e-17
1.370940e-16	5.605525e-17
1.582862e-16	6.595377e-17
1.800802e-16	7.685853e-17
2.050150e-16	8.904596e-17
2.323726e-16	1.025409e-16
2.623295e-16	1.174461e-16
2.950904e-16	1.339008e-16
3.301964e-16	1.512389e-16
3.682222e-16	1.702280e-16
4.083707e-16	1.902868e-16
4.501276e-16	2.112578e-16
4.933909e-16	2.331502e-16
5.370326e-16	2.554947e-16
5.800944e-16	2.770584e-16
6.218660e-16	2.984301e-16
6.613422e-16	3.189489e-16
6.977241e-16	3.389408e-16
1.328038e-18	-1.476993e-18
1.339207e-18	-1.654931e-18
1.561495e-18	-1.736449e-18
1.598607e-18	-1.943452e-18
1.801178e-18	-2.055857e-18
2.030821e-18	-2.212422e-18
2.170446e-18	-2.407754e-18
2.544654e-18	-2.511983e-18
2.791129e-18	-2.720577e-18
3.200460e-18	-2.808114e-18
3.730769e-18	-2.911250e-18
4.155908e-18	-3.065923e-18
4.925730e-18	-3.041046e-18
5.585705e-18	-3.159191e-18
6.537831e-18	-3.074166e-18
7.676784e-18	-2.963534e-18
8.841261e-18	-2.847021e-18
1.043986e-17	-2.516979e-18
1.206977e-17	-2.170891e-18
1.420388e-17	-1.586534e-18
1.661074e-17	-8.862826e-19
